Program Name,Program Phone,Program Email,Program Address 1,Program Address 2,Town,Program Zip,EEC Regional Office Address:,Program Contact Name,License First Issue Date,Most Recently Renewed,License Number,Capacity,CCRR Name,CCRR Phone,Program Type
Atlantic Afterschool Stars,(617) 328-1572,acotter@southshorestars.org,136 RAWSON ROAD,,Quincy,2170,"500 Victory Road, Suite 2100, Quincy, MA 02171",Amy Cotter,6/10/96,5/13/24,9146418,100,Community Care for Kids,(617) 657-5305,Large Group
"Attenborough, Lori",(774) 930-9120,lilguppiesfamilychildcare@gmail.com,21 Locust Street,,Berkley,2779,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,10/24/16,10/24/22,9105076,8,Child Care Works,(508) 999-9930,Family Child Care
Attleboro/Norton YMCA Child Development Center- Downtown,(508) 409-0783,ereynolds@attleboroymca.org,63A North Main Street,,Attleboro,02703-,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Elise Reynolds,9/1/11,5/30/23,9119040,58,Child Care Works,(508) 999-9930,Large Group
Attleboro/Norton YMCA Child Development Center-Pleasant Street,(508) 226-7700,ereynolds@attleboroymca.org,537 Pleasant Street,,Attleboro,2703,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Lisa Reynolds,9/20/20,9/20/24,9150440,65,Child Care Works,(508) 999-9930,Large Group
Attleboro/Norton YMCA Nature’s Playground Preschool,(508) 409-0783,ereynolds@attleboroymca.org,"295 West Main Street,",,Norton,2766,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Elise Reynolds,9/11/23,3/11/24,9141145,20,Child Care Works,(508) 999-9930,Large Group
Au Co Preschool,(617) 822-3717,hoamai@vietaid.org,42 CHARLES STREET,,Dorchester,2122,"500 Victory Road, Suite 2100, Quincy, MA 02171",Hoa Mai Nguyen,11/14/02,5/22/24,9141897,49,Child Care Choices of Boston,(617) 542-5437,Large Group
"Auguste, Colette",(617) 594-1095,colauguste@gmail.com,869 Cummins Hwy,,Boston,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,3/12/25,3/12/25,9161637,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Auguste, Juliet",(617) 298-1632,julietmauguste@gmail.com,40 HOSMER ST # 1,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,2/20/02,2/20/23,9115158,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Avalo Pimentel, Yomaira",(857) 214-9662,yomairapimentel17@gmail.com,154 Walnut Ave,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/23/22,8/23/22,9101267,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Avila, Ivelisse",(857) 800-3871,estrellasdn8@gmail.com,41 Richmere Rd,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/5/21,12/5/24,9163861,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Avitabile, Barbara",(617) 759-6676,avibaba@msn.com,56 BRAE BURN ROAD,,Milton,2186,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/22/98,10/22/22,9110997,6,Community Care for Kids,(617) 657-5305,Family Child Care
Avon Nursery School,(508) 588-5416,avonnurseryschool@aol.com,119 North Main St,,Avon,02322-1253,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Julie Beckerman,10/30/89,6/23/24,9143427,39,Child Care Works,(508) 999-9930,Large Group
"Avratin, Tracy",(617) 413-3609,brownta257@gmail.com,28 Country Lane,,Sharon,2067,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/9/20,8/9/23,9128007,10,Child Care Works,(508) 999-9930,Family Child Care
"Aybar Santana, Analias",(617) 818-7999,analias.aa19@gmail.com,49 Georgia St #2,,Boston,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/22/25,1/22/25,9157567,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Baby Academy,(857) 636-2790,babyacademy555@yahoo.com,45-47 Bryon Road,,Newton,2467,"500 Victory Road, Suite 2100, Quincy, MA 02171",Larisa Bankovsky,8/30/17,2/27/24,9140158,34,Community Care for Kids,(617) 657-5305,Large Group
Back to Basics Preschool,(774) 248-5417,mswendyb2b@verizon.net,114D Main street,,Medway,2053,"324-R Clark Street, Worcester, MA 01606",Wendy Kilty,9/7/05,1/31/25,9159270,39,Seven Hills Child Care Resources,(508) 856-7930,Large Group
"Baez Arias, Gloria Margarita",(857) 246-3429,gloria.pimentel0413@gmail.com,15 Claxton Street #1,,Roslindale,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/1/22,11/1/22,9105791,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez de Gonzalez, Sery",(857) 266-8131,serybaez@gmail.com,291 Talbot Ave,Apt 1,Boston,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/26/22,7/26/22,9096651,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez Soto, Esminna",(857) 268-0419,esminna03@gmail.com,37 Joyce Hayes Way #6075,,South Boston,2127,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/18/22,10/18/22,9104843,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez Vicente, Marie",401-919-9656,marie.bv@hotmail.com,30 Wyoming St #2,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,7/19/22,7/19/22,9099679,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez, Carmen",(857) 241-0618,carmenlsosa22@gmail.com,50 Lamartine Street,apt 264,Jamaica Plain,2130,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/12/07,8/12/22,9103574,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez, Francisca",(857) 544-8744,franbaez13@hotmail.com,51 Kensington Road,,Weymouth,2188,"500 Victory Road, Suite 2100, Quincy, MA 02171",,2/12/19,2/12/22,9092988,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Baez, Lilly",(857) 800-6951,baezlyz@gmail.com,547 Talbot Avenue,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/10/23,10/10/23,9130564,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez, Luz",(857) 230-5814,luzcruzbaby@gmail.com,85 Neponset Ave,,Roslindale,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/5/08,8/19/23,9126958,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez, Perla",(857) 424-7475,baezp245@gmail.com,137 Amory St 201,,Roxbury,2119,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/15/24,12/15/24,9147006,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baez, Pierini",(646) 600-4903,pi_eri_1982@hotmail.com,"180 Ruggles St, Apt E107",,Boston,2120,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/22/24,12/22/24,9145551,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Baffoe, Jonathan",(774) 253-5994,joetopforme@yahoo.com,35 Blendall Street,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/9/22,3/9/22,9095082,8,Child Care Works,(508) 999-9930,Family Child Care
"Baffoe, Priscilla",(781) 600-8629,greatcomfortchildcare@gmail.com,39 Blendall Street,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/15/17,8/15/23,9124260,10,Child Care Works,(508) 999-9930,Family Child Care
Baker School Extended Day Program,(617) 323-6661,janelle@bsed.org,205 BEVERLY ROAD,,Chestnut Hill,2467,"500 Victory Road, Suite 2100, Quincy, MA 02171",Janelle Conway,1/7/90,5/10/23,9119705,220,Community Care for Kids,(617) 657-5305,Large Group
"Baker, Elizabeth J.",(508) 272-3582,ejb610@gmail.com,142 Pine St,,Norton,02766-2804,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/10/06,7/10/24,9148676,10,Child Care Works,(508) 999-9930,Family Child Care
Balch Extended Day,(781) 440-5874,egrogan@norwood.k12.ma.us,1170 Washington Street,,Norwood,2062,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Erin Remmes,9/29/24,3/29/25,9169161,52,Community Care for Kids,(617) 657-5305,Large Group
"Baldasarre, Melanie",(508) 212-7800,melroseb@comcast.net,34 South Kingman Street,,Lakeville,2347,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,3/23/25,3/23/25,9162891,6,Child Care Works,(508) 999-9930,Family Child Care
"Ballard, Jacquelyn",(617) 905-0568,teachernadirah@gmail.com,17 Clarendon Street,,South Weymouth,2190,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,5/24/23,5/24/23,9116692,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Baltopoulos, Ruth",617-594-4667,rudybal57@gmail.com,117 SUMNER STREET,,Milton,2186,"500 Victory Road, Suite 2100, Quincy, MA 02171",,3/11/02,3/11/23,9115510,8,Community Care for Kids,(617) 657-5305,Family Child Care
Bamboo Garden Early Learning and Care Center,(617) 302-2059,bamboogardencenter@gmail.com,488 Hancock Street,,Quincy,2170,"500 Victory Road, Suite 2100, Quincy, MA 02171",Jia Er Wu,9/25/18,3/24/25,9167196,29,Community Care for Kids,(617) 657-5305,Large Group
"Banks-Nurse, Victoria",(857) 753-8988,excelchildrensservices@gmail.com,27 TONAWANDA ST # 2,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/15/22,8/15/22,9098248,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Bannis, Flora",(617) 407-8409,bannis2424@yahoo.com,75 BRENT STREET,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,4/6/09,4/6/24,9144535,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Barbieri, Sandra",(857) 234-9011,emanuelitosplace@gmail.com,208 Poplar St.,,Roslindale,2131,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/24/16,10/24/22,9108344,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Barbosa, Marguerite",(508) 510-1795,margueritee@hotmail.com,235 Powhattan Drive,,East Taunton,2718,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,1/10/16,1/12/25,9163564,10,Child Care Works,(508) 999-9930,Family Child Care
"Barbosa, Nicole",(857) 249-4906,nicolefazenda@hotmail.com,89 Windsor Drive,,Whitman,2382,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,6/27/22,6/27/22,9101055,6,Child Care Works,(508) 999-9930,Family Child Care
"Barlatier, Marie",(781) 331-0678,littlelambfamilychildcare@gmail.com,570 POND STREET,,Weymouth,2190,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/28/05,8/28/23,9127463,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Barn Yard Child Care Center, Inc.",(781) 407-9911,thebarnyardwestwood@gmail.com,474 CANTON ST,,Westwood,02090-2242,"324-R Clark Street, Worcester, MA 01606",Maria Fraga,11/30/97,12/7/23,9130152,53,Community Care for Kids,(617) 657-5305,Large Group
"Barner, Laura",(617) 704-1452,laurabarner2526@yahoo.com,241- A NORFOLK STREET,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/23/99,11/7/20,9072454,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Barnes-Smalls, Loleeta",(617) 201-0173,loleetasfamilychildcare@yahoo.com,66 COLONIAL AVENUE,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,10/5/99,6/1/24,9147501,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Barnes, Janelle",(857) 452-0396,bnelly@live.com,14 Wendell Ave,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/21/22,9/21/22,9103094,6,Child Care Works,(508) 999-9930,Family Child Care
"Barnes, Linda",(781) 774-0596,lindabarnes555@hotmail.com,43 Pine Street,,Dedham,2026,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/9/85,3/20/24,9140177,8,Community Care for Kids,(617) 657-5305,Family Child Care
"Barnes, Sherald",(857) 492-6564,sbarnesdaycare@gmail.com,48 Waverly Street,,Brockton,02301-3410,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,10/10/02,4/30/22,9097693,10,Child Care Works,(508) 999-9930,Family Child Care
"Barrett, Katie",(617) 347-3849,katiebarrett10@gmail.com,52 Whitmore Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/29/17,9/29/23,9129927,10,Child Care Works,(508) 999-9930,Family Child Care
"Barros Pinheiro, Emile",(857) 615-8243,carolineemile24@gmail.com,54 Payne St,#1,Quincy,2169,"500 Victory Road, Suite 2100, Quincy, MA 02171",,5/20/24,5/20/24,9145473,6,Community Care for Kids,(617) 657-5305,Family Child Care
"Barros, Ana",(774) 360-5335,cabralanapl@gmail.com,18 Hillberg Ave,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,2/2/23,2/2/23,9107639,8,Child Care Works,(508) 999-9930,Family Child Care
"Barros, Isabel Andrade",(617) 824-0228,ibarros.326@gmail.com,136 ERIE STREET,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/24/08,1/24/23,9110397,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Barros, Maria",(617) 905-4854,mariabarros6227@gmail.com,477 South Main Street,,Randolph,2368,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/23/20,8/23/23,9125411,10,Community Care for Kids,(617) 657-5305,Family Child Care
"Barrow, Mary Ann",(781) 724-6368,chgarden@aol.com,90 Brook Street,,Plympton,02367-1712,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,5/20/98,3/18/23,9115563,10,Child Care Network,(508) 778-9470,Family Child Care
"Barrows, Mariela",(617) 372-3955,marielabarrows1@gmail.com,264 Huntington Avenue,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,3/2/17,3/2/23,9115156,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Barry, Maria",(508) 586-7935,miabar@comcast.net,32 Wellfleet Dr,,Brockton,02301-1051,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,9/23/92,8/26/22,9103309,8,Child Care Works,(508) 999-9930,Family Child Care
BASE at New South,(781) 849-3484,info@basekids.com,232 Peach Street,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Meridith Duffy,9/5/24,9/5/24,9156653,52,Community Care for Kids,(617) 657-5305,Large Group
BASE Highland School,(781) 849-3484,info@basekids.com,144 WILDWOOD AVE,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Meridith Duffy,10/16/96,4/25/23,9150793,39,Community Care for Kids,(617) 657-5305,Large Group
BASE-Flaherty School,(781) 849-3484,meridith@basekids.com,2 LAKESIDE DRIVE,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Alysa Rynne,9/5/96,4/25/23,9150802,39,Community Care for Kids,(617) 657-5305,Large Group
BASE-Hollis School,(781) 849-1234,alysa@basekids.com,482 WASHINGTON ST,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Meridith Duffy,11/20/95,4/5/23,9150803,78,Community Care for Kids,(617) 657-5305,Large Group
BASE-Liberty School,(781) 849-3484,info@basekids.com,49 PROCTOR ROAD,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Alexis Rapoza,8/31/95,4/25/23,9150805,52,Community Care for Kids,(617) 657-5305,Large Group
BASE-Morrison School,(781) 849-3484,info@basekids.com,260 LIBERTY ST,,Braintree,2184,"500 Victory Road, Suite 2100, Quincy, MA 02171",Alexis Rapoza,9/5/96,4/25/23,9150854,39,Community Care for Kids,(617) 657-5305,Large Group
"Bastardo, Barbara",(617) 792-3257,sotobarbie13@gmail.com,12 Woodbine Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,12/12/23,12/12/23,9134944,6,Child Care Works,(508) 999-9930,Family Child Care
"Batista Herrera, Yorkiris",(857) 468-3309,batistayorkiris6@gmail.com,23 Dumas Street,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,5/19/24,5/19/24,9131909,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Bautista Lara, Teresa",(617) 910-8400,teresablara@gmail.com,18 CAMERON ST # 1,,Dorchester,02125-2138,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/7/00,12/7/21,9089781,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Bautista, Dulys",(617) 817-5151,myfirstgardenfamilydaycare@gmail.com,24 LOCKWOOD STREET,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,9/9/02,9/9/23,9129006,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Bautista, Roxanna",(617) 888-4823,roxannabau@gmail.com,19 Adams Street,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,12/22/22,12/22/22,9109278,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
Bay Farm Montessori Academy,(781) 934-7101,julie5@bfarm.org,145 Loring St,,Duxbury,02332-4823,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Julie Hurley,10/20/90,7/19/24,9146987,127,Child Care Network,(508) 778-9470,Large Group
BBTE @ Holmes Innovation School,(857) 212-6238,dejon.rice@bostonsbridgetoexcellence.com,40 School Street,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",Dejon Rice,12/13/21,6/13/24,9144348,46,Child Care Choices of Boston,(617) 542-5437,Large Group
BBTE @ Match Community Day School,(857) 212-6238,dejon.rice@bostonsbridgetoexcellence.com,100 Poydras St,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",Dejon Rice,9/2/24,9/2/24,9151536,85,Child Care Choices of Boston,(617) 542-5437,Large Group
BBTE @ Mattahunt Elementary School,(857) 212-6238,dejon.rice@bostonsbridgetoexcellence.com,100 Hebron St,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",Dejon Rice,10/20/24,10/20/24,9155980,46,Child Care Choices of Boston,(617) 542-5437,Large Group
Beach Street School,(781) 545-7595,fiona@beachstreetschool.com,381 Country Way,,Scituate,02066-2511,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",Fiona Benson,6/27/88,4/25/23,9117245,54,Child Care Network,(508) 778-9470,Large Group
Beacon Hill Nursery School,(617) 227-0822,ldias@bhns.net,74 JOY STREET,,Boston,2114,"500 Victory Road, Suite 2100, Quincy, MA 02171",Lisa Dias,8/21/87,6/14/23,9123989,99,Child Care Choices of Boston,(617) 542-5437,Large Group
"Beato, Yolkiry",(774) 386-0557,beatoyolkiry@gmail.com,86 Wood Av,,Hyde Park,2136,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/20/24,8/20/24,9146342,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Beaudoin, Deborah",(781) 329-4992,debbiebeaudoin@verizon.net,62 Wildwood Drive,,Dedham,02026-4733,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,5/16/01,2/5/24,9138736,6,Community Care for Kids,(617) 657-5305,Family Child Care
Beginning Years,(508) 359-4826,info@beginningyears.com,50 NORTH ST,,Medfield,2052,"324-R Clark Street, Worcester, MA 01606",Cathleen Farrell/Emily Julianello,1/19/87,8/24/24,9151421,57,Seven Hills Child Care Resources,(508) 856-7930,Large Group
Beginning Years Child Development Center at Medfield High School,(508) 242-8685,cathleen@byatmhs.com,88R SOUTH ST,,Medfield,2052,"324-R Clark Street, Worcester, MA 01606",Cathleen Farrell,8/23/16,8/24/24,9160208,16,Seven Hills Child Care Resources,(508) 856-7930,Large Group
Beginning Years on Pleasant St.,(508) 359-4826,info@byonpleasant.com,28 Pleasant St,,Medfield,2052,"324-R Clark Street, Worcester, MA 01606",Cathleen Farrell,8/25/19,2/25/24,9140187,33,Seven Hills Child Care Resources,(508) 856-7930,Large Group
"Belgrave, Vielca",(508) 586-2292,panamachic17@hotmail.com,80 Dagmar Drive,,Brockton,2302,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,11/9/21,11/9/24,9157755,8,Child Care Works,(508) 999-9930,Family Child Care
"Belizaire, Jeannette",(857) 753-8975,careforyou08@yahoo.com,23 WILMORE STREET #1,,Mattapan,2126,"500 Victory Road, Suite 2100, Quincy, MA 02171",,11/9/08,11/9/20,9077152,8,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Bell, Dontica",(404) 492-2902,donticab@yahoo.com,3 Greenheys Street,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,1/19/23,1/19/23,9110623,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Bello, Maria",(857) 236-7097,bellomaes@gmail.com,51 Custer Street,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/23/15,7/23/24,9149547,10,Child Care Works,(508) 999-9930,Family Child Care
"Belmont-Archambault, Michelle",(774) 274-9306,dolphin231@verizon.net,231 Carver Street,,Raynham,02767-5202,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,7/23/08,7/23/23,9126245,8,Child Care Works,(508) 999-9930,Family Child Care
"Benn, Reneca",(617) 363-6996,rbenn@newagescholars.com,35 Emory St,,Brockton,2301,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,12/19/12,5/3/24,9146820,10,Child Care Works,(508) 999-9930,Family Child Care
"Bennet, Shamonda",(617) 407-2232,funtimeacademy1@gmail.com,23 HOLBORN ST,,Dorchester,2121,"500 Victory Road, Suite 2100, Quincy, MA 02171",,8/29/01,8/29/22,9105690,10,Child Care Choices of Boston,(617) 542-5437,Family Child Care
"Benson, Susan",508-238-9788,sgcb349@gmail.com,34 Coughlin Road,,North Easton,02356-2009,"100 Myles Standish Blvd.  Suite 100, Taunton, MA 02780",,8/21/99,8/21/23,9126261,10,Child Care Works,(508) 999-9930,Family Child Care
"Berenguer, Daisy",(617) 436-9473,judith1123@aol.com,55 CENTRE STREET #1,,Dorchester,2124,"500 Victory Road, Suite 2100, Quincy, MA 02171",,4/16/03,10/5/23,9132429,6,Child Care Choices of Boston,(617) 542-5437,Family Child Care
