FormId,ProviderName,ProviderId,City,ZIP,CCAP,Address,Availability,Rating,ProviderUpdateRequestId,CreatedDate,ReportedDateTime,SubmittedDateTime,FullSubmittedDateTime,PhoneNumber,Serves,Setting,Status,RoleID,URL
,Librada Rosa De Perez,3120,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3120
,Lilia Noriega,714,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=714
,Lizzie Rodriguez,557,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=557
,Maria Garcia,502,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=502
,Maria Hernandez,3868,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3868
,Maria Moreno,1139,Providence,,Yes,,Contact Program,3,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1139
,Maria Nunez,5246,Providence,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5246
,Maria Rufino,738,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=738
,Maria Veras,849,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=849
,Marisol Polanco,5221,Providence,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5221
,Maritza Rivera,380,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=380
,Miguela Rodriguez,898,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=898
,Miledy Laureano,5071,Providence,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5071
,Milka De La Cruz Sanchez,5187,Providence,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5187
,Milvia De Moya,4339,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4339
,Miosotis Fortunato,5080,Providence,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5080
,Monami Carrasco,685,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=685
,Nieves Tejada,715,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=715
,Ofelia Marroquin,5177,Providence,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5177
,Pleasant View School,1109,Providence,,No,,Contact Program,2,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1109
,Ramona Botello,276,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=276
,Rebeka Salcedo,457,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=457
,Roseline Choloply,859,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=859
,Rossy E Porras,719,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=719
,Rossy Jimenez,1009,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1009
,Silver Lake Day Care,102,Providence,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=102
,Somalis Urena,332,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=332
,Sucely Gudiel,855,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=855
,Tina Velazquez,5108,Providence,,No,,Contact Program,4,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5108
,Urselina Gomez,1166,Providence,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1166
,Yudelka Felix,1038,Providence,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1038
,Yuli Reyes de Dorrejo,4670,Providence,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4670
,A Child's University,535,Cranston,,No,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=535
,Arlene Leger,5097,Cranston,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5097
,CCAP -Gansett,235,Cranston,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=235
,Chantell Abreu,779,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=779
,Clara Perez,845,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=845
,Cranston YMCA School's Out,282,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=282
,Darnetta Kelly,266,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=266
,Dolores Roberts,1020,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1020
,Dominga Herrera,4011,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4011
,Dorca Pichardo,491,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=491
,Erisnely Tamarez,5279,Cranston,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5279
,Esther Cordero,672,Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=672
,First Years Learning Center,369,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=369
,Francis Jimenez Rivas,5277,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5277
,Genesis Home Daycare,37,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=37
,"Henderson Learning Center, Inc",814,Cranston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=814
,Josefina Dorrejo de Rodriguez,5078,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5078
,Juana Hernandez,3212,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3212
,Katy Vicente,844,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=844
,Marcelina Martinez,888,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=888
,Marcia Martinez,5130,Cranston,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5130
,Mirtha Tavarez,5065,Cranston,,No,,Contact Program,4,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5065
,Natasha Gonzalez,3768,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3768
,Ruth Espinal,5202,Cranston,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5202
,Stadium School,4450,Cranston,,No,,Contact Program,3,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4450
,The Little Shepherd Preschool,942,Cranston,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=942
,USTC,5127,Cranston,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5127
,Ysabel Canela-de Rosado,553,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=553
,Centredale School,1101,North Providence,,No,,Contact Program,2,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1101
,Greystone School,1102,North Providence,,No,,Contact Program,2,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1102
,Miguelina Trinidad,5244,North Providence,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5244
,Once Upon a Time Academy LLC.,899,North Providence,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=899
,Rita Colavita-Hemond,566,North Providence,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=566
,Tri-County CAA - Rockwell,2995,North Providence,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=2995
,Tri-County CAA - Waterman,199,North Providence,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=199
,Way to Grow LLC,5194,North Providence,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5194
,Briana Bairos,5243,East Providence,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5243
,East Providence Boys & Girls Club,177,East Providence,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=177
,Edward R. Martin Middle School Annex,2732,East Providence,,No,,Contact Program,5,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=2732
,EP Boys and Girls Club-Waddington,5060,East Providence,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5060
,Joyful Hearts Early Learning Ctr,4918,East Providence,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4918
,Little Red Schoolhouse,374,East Providence,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=374
,Littletrax Early Learning Center,5262,East Providence,,No,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5262
,Loren Rivera,5191,East Providence,,No,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5191
,Newman Y at Whiteknact School,287,East Providence,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=287
,"Ocean State Montessori School, Inc",114,East Providence,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=114
,Oliver Day School,3733,East Providence,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3733
,Sacred Heart School,5206,East Providence,,No,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5206
,Trailside Daycare Inc.,5001,East Providence,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5001
,Alice M. Waddington School,1090,Riverside,,No,,Contact Program,0,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1090
,Covenant Cooperative Nursery School,172,Riverside,,No,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=172
,EBCAP Head Start @ Turner Avenue,204,Riverside,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=204
,James R. D. Oldham School Annex,3937,Riverside,,No,,Contact Program,5,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3937
,May Coghlan,407,Riverside,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=407
,Newman Y at Silver Spring,5283,Riverside,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5283
,Brown Play School,987,Rumford,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=987
,Little Scholars Preschool,1137,Rumford,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1137
,Newman Y at M.J. Francis School,288,Rumford,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=288
,Tiger Lily Montessori School,3647,Rumford,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3647
,A Child's University - Smithfield,650,Smithfield,,No,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=650
,Anna M. McCabe School,1112,Smithfield,,No,,Contact Program,4,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1112
,Breezy Knoll Child Care Center,145,Smithfield,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=145
,Cadence Academy Preschool Smith.,4361,Smithfield,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4361
,Dr. Day Care - North Providence,5068,Smithfield,,No,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5068
,Dr. Day Care - Pawtucket,1472,Smithfield,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1472
,Dr. Day Care - Providence,1130,Smithfield,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1130
,Dr. Day Care - Smithfield,993,Smithfield,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=993
,Dr. Day Care CDC - Cumberland,991,Smithfield,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=991
,Kids Klub @ Greystone,227,Smithfield,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=227
,Kids Klub @ McGuire,229,Smithfield,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=229
,Kids Klub @ No. Smithfield Elem.,230,Smithfield,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=230
,Kids Klub @ Stephen Olney,228,Smithfield,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=228
,Kids Klub at Bernon Heights,224,Smithfield,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=224
,Kids Klub at Globe Park,223,Smithfield,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=223
,Kids Klub at Pothier,225,Smithfield,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=225
,Little Learners Academy Smithfield,5196,Smithfield,,No,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5196
,My Learning Tree,2927,Smithfield,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=2927
,Smithfield YMCA @ Pleasant View,5238,Smithfield,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5238
,The Little Village Schoolhouse,1642,Smithfield,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1642
,Amazing Kids Academy,936,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=936
,Cherry Hill Pre-School,950,Johnston,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=950
,Creative Center School Age & Pre-K,4567,Johnston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4567
,Creative Early Learn. Ctr LLC U5&4,4404,Johnston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4404
,Creative Early Learning Ctr LLC U3,4403,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4403
,Deokie Persaud,3644,Johnston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=3644
,Dreamland Learning Center II,1140,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1140
,Graniteville School,1093,Johnston,,No,,Contact Program,4,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1093
,Growing Minds PS & Enrichment Ctr,4797,Johnston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4797
,"Imagination Station ELC, Inc.",919,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=919
,Johana Sornoza,761,Johnston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=761
,Little Angel's Academy Childcare,5229,Johnston,,No,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5229
,"Little Angel's Day Care, Inc.",785,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=785
,"Lollipop Learning Center, LLC",982,Johnston,,Yes,,Contact Program,1,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=982
,Lourdes Urena,357,Johnston,,Yes,,Contact Program,4,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=357
,Maria Porras,609,Johnston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=609
,Maura Hernandez,774,Johnston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=774
,New Era Enrichment Academy LLC,1063,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1063
,Onelda Bautista,462,Johnston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=462
,Over The Rainbow Learning Center,829,Johnston,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=829
,Sara Oliva,1061,Johnston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1061
,Scribbles Academy,887,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=887
,Strawberry Fields Early Learning,5055,Johnston,,No,,Contact Program,0,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5055
,The Farm House Preschool,1039,Johnston,,Yes,,Contact Program,2,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1039
,The Schoolhouse Preschool,4246,Johnston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4246
,Tots Town Child Care Center,87,Johnston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=87
,Tri-County CAA - Burrillville,197,Johnston,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=197
,Tri-County CAA - Johnston,4575,Johnston,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4575
,Tri-County CAA S.K. Head Start,2983,Johnston,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=2983
,Almerinda Amadio,590,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=590
,Altagracia Rosa,1164,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1164
,Annerys Reyes Gonzalez,5282,Cranston,,No,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=5282
,Antonia Ferreras,550,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=550
,Arlington School,4478,Cranston,,No,,Contact Program,4,,,,,,,,School,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4478
,Cadence Academy Preschool Cranston,4357,Cranston,,Yes,,Contact Program,4,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=4357
,Carmen Carrasco Delgado,857,Cranston,,Yes,,Contact Program,2,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=857
,Carmen Giron,805,Cranston,,Yes,,Contact Program,1,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=805
,CCAP - Atwood,234,Cranston,,Yes,,Contact Program,5,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=234
,Cheryl Lally,1150,Cranston,,No,,Contact Program,0,,,,,,,,Home,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=1150
,Cornerstone School,322,Cranston,,Yes,,Contact Program,3,,,,,,,,Center,Active,0,https://earlylearningprograms.dhs.ri.gov/Provider/ViewProviderInfo?ProviderId=322
