provider_name,phone,address,latitude,longitude,monitoring_reports
"CCD Sueños Infantil, INC.",787-736-3813,BO FLORIDA CARR 183 KM 12 0 00754 SAN LORENZO,18.054897,-66.723287,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-SUENO-INFANTIL.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-SUEÑO INFANTIL SAN LORENZO.pdf'}]"
Mun Maunabo,787-861-1272,"Ave. Calimano #5 Maunabo, Puerto Rico 00707",18.007,-65.8987,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Child Care Maunabo 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Mun-Maunabo.pdf'}]"
CCD Children Zone Inc.,787-349-9244,"Urb. El Forest View H-234 Calle Sofía Bayamón, Puerto Rico 00956",18.373014,-66.163591,"[{'year': '2021', 'url': '/../docproveedores/CCD Children Zone Inc 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CHILDREN-ZONE.pdf'}, {'year': '2023', 'url': '/../docproveedores/CCD Children Zone Inc 2023.pdf'}]"
Esc. Maternal Ángeles Pastor Pérez,787-858-2300 / 787-590-1332,Ave. Trio Vegabajeno Esp. Paseo Casimiro Ramos Vega,18.442411,-66.384178,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Esc. Angeles Pastor 2021 Vega Baja.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-ANGELES-PASTOR-VEGA-BAJA.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Angeles Pastor Mun. Vega Baja 2023.pdf'}]"
Rosa Acevedo Feliciano(Red de Cuido Gurabo),787-349-5244,,18.256648,-65.973098,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Rosa Acevedo Feliciano 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Rosa-Acevedo-Feliciano-Red-de-Cuido-Gurabo.pdf'}]"
Centro Educativo Kiddy,787-761-2167,URB. VIEW GARDENS C/ANGUESIS 1772-74 SAN JUAN,18.369809,-66.032178,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Educativo Kiddy 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-PREESCOLAR-KIDDY.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Centro Educativo Kiddy 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Preescolar_Kiddy.pdf'}]"
Elizabeth Diaz Molina,787-328-7037,Sec. Abra sec. Carolina Carr 639 Sabana Hoyos Arecibo P.R. 00688,18.392141,-66.597015,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Elizabeth-Diaz-Molina.pdf'}]"
Pequeñines - Centro Educativo de Aprendizajes Múltiples (CEAM),787-750-0192,"Urb. El Comandante #981 Calle Carmen Hernández San Juan, Puerto Rico 00924",18.399474,-65.993619,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Pequeñines Centro de Aprendizaje Mult. 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-PEQUENINES-CEAM.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Pequeñines Centro de Aprendizaje Multiples 2023.pdf'}]"
Síndrome Down,787-283-8210,"Urb. Altamesa 1600 Calle Santa Rosa San Juan, Puerto Rico 00921",18.380073,-66.092528,"[{'year': '2021', 'url': '/../docproveedores/Sindrome Down 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-SINDROME-DOWN.pdf'}, {'year': '2023', 'url': '/../docproveedores/Sindrome Down 2023.pdf'}]"
Mun. Comerio Paraíso Infantil,787-875-1210,BO PALOMAS CARR 779 K.M 7.1 COMERIO,18.231393,-66.25764,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Paraiso Infantil 2021-Comerio.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-MUN.-COMERIO-PARAISO-INFANTIL.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Paraiso Infantil 2023- Comerio.pdf'}]"
Alternative For Kids Day Care,(787)279-7200,URB ROYAL TOWN B 2 AVE LAS CUMBRES CARR 199 00956,18.382404,-66.156877,"[{'year': '2021', 'url': '/../docproveedores/Alternative for Kids Day Care 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-ALTERNATIVE-FOR-KIDS-DAY-CARE.pdf'}, {'year': '2023', 'url': '/../docproveedores/Alternative For Kids Day Care 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-alternative-for-kids.pdf'}]"
Paraíso Infantil - Aguadilla,(787) 890-1059,Bo. Ceiba Alta Carretera 459 km 7.7 Interior Aguadilla,18.485719,-67.096951,"[{'year': '2021', 'url': '/../docproveedores/Resultado-Paraiso Infantil 2021-Aguadilla.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Paraiso-Infantil-1.pdf'}]"
Centrotech,787-244-5430,"Calle José De Diego #32 Cidra, Puerto Rico 00739",18.175744,-66.161302,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Centrotech.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado - CentroTech 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-CENTROTECH.pdf'}]"
Naguabo Child Care,787-874-2452 / 787-228-4580,"Urb. Diplo #1 Calle 10 Esq. 6 Naguabo, Puerto Rico 00718",18.203262,-65.737549,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Naguabo-Child-Care.pdf'}, {'year': '2023', 'url': '/../docproveedores/Naguabo Child Care 2023 08-24-2023-105644.pdf'}]"
Huellitas de Amor,(787)737-7333,ESQUINA LAGO #3 CALLE MATIAS GONZALEZ GARCIA 00778 GURABO,18.25662,-65.973158,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Huellitas de Amor-2021 Gurabo.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Huellitas-de-Amor.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Huellitas de Amor 2023.pdf'}]"
Los Primeritos,939-208-5259,Urb. Bajo Costo Calle Crisantemo D-5 las vegas 00963 Catanño,18.431926,-66.148156,"[{'year': '2021', 'url': '/../docproveedores/Municipio de Cataño 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Municipio-de-Catano-Los-Primeritos.pdf'}, {'year': '2023', 'url': '/../docproveedores/Municipio de Cataño 2023.pdf'}]"
Pininos Day Care,(787)251-5816,Urb sierra Bayamón calle 14 bloque 14 numero 13 Bayamón,18.404426,-66.167075,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Pininos-Day-Care-and-Learning-Center-Inc.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-  Pininos Day Care 2023.pdf'}]"
Jardín Montessori,(787)607-6833,Urb. Mariolga X-7 Ave. Luis Muñoz Marín 00725 Caguas,18.214173,-66.036342,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Jardin Montessori 2021-Caguas.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Jardin-Montessori.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado-  Jardin Montessori 2023- Caguas.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-JARDIN MONTESSORI Caguas.pdf'}]"
Heavenly Kids II,787-843-7398,Urb Morel Campos Calle Viva La Pepa # 9 Ponce,18.015047,-66.634425,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Heavenly Kids II 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-22-23-Heavenly-Kids-2-1.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Heavenly Kids II 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-heavenly-kids_ii.pdf'}]"
Heavenly Kids I,787-843-7398,Urb Morell Campos Calle Viva La Pepa # 9 Ponce,18.015047,-66.634425,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Heavenly kids I 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-22-23-Heavenly-kids-I-1.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Heavenly Kids I 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-heavenly-kids_i.pdf'}]"
Regazo de Amor- Sor Isolina Ferrer,787-843-1910,Ave Hostos # 46 Ponce,17.981523,-66.62045,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Regazo de amor 2021 SIF.pdf'}, {'year': '2022', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-22-23-Regazo-de-amor_-1.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Regazo Amor 2023 - SIF.pdf'}]"
Huellitas Inc.,939-297-9250,Bo Amuelas Carr 510 KM 5.2 Juana Díaz,18.031798,-66.498116,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Huellitas 2021 Ponce.pdf'}, {'year': '2022', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-22-23-Huellitas_-1.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Huellitas 2023 Ponce.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-huellitas-inc_.pdf'}]"
Mundo de Juguetes,939-304-0458,"Urb. Jardines de San Rafael Arecibo, PR 00613",18.452784,-66.755409,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Mundo de Juguetes 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Mundo-de-Juguetes.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Mundo de Juguetes 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/04-2024 Mundo de Juguetes.pdf'}]"
Emely Maldonado Lagares,787-664-2753,Florida,0,0,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Emely-Maldonado-Lagares (1).pdf'}]"
Chiquititos Cendi Inc.,787-735-3755,Carr 718 Km 10 Pasto Aibonito,18.114174,-66.260686,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Chiquititos Cendi 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Chiquititos Cendi 2022.pdf'}]"
Endaris Daycare,787-279-2007,Ave. Las Cumbres 026 San Souci 00956 Bayamón,18.364626,-66.180742,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Endaris Day Care 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Endaris-Daycare-_-Learning-Center.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Endaris 2023.pdf'}]"
Garbidalis Bilingual School,393-230-2099,Bo Llanos Adentro Carr 725 Km 30 Interior,18.164656,-66.2817,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Garbidalis 2022.pdf'}, {'year': '2022', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-2023-garbidalis-1.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Garbidalis 2023.pdf'}]"
La casa de mamita,787-740-2062,Urb. Teresita calle 43 av – 5 Bayamon 00961,18.366559,-66.216952,"[{'year': '2021', 'url': '/../docproveedores/Resultado- La Casa de Mamita 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-La-Casa-de-Mamita.pdf'}]"
HCD Laura M. Rivera López,787-847-1359,Urb. Vista Bella Calle 5 D3 Villaba,18.35395,-66.191958,"[{'year': '2022', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-de-HC-Laura-Day-Care-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Laura M. Rivera López.pdf'}]"
"Titi Millie Day Care, Inc",(787) 821-8903,"Barriada Esperanza Calle 2 # 52 Guánica, P.R. 00653",17.96836,-66.9047,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Titi Millie Day Care 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/INF.-RESULTADOS-MONITORIA-TITI-MILLIE-DAY-CARE-12-12-22-1.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado- Titi Millie Day Care 2023.pdf'}]"
San Sebastián Bilingual School and Sport Development Center,(787) 896-7573,Bo. Piedras Blancas Carretera 111 km 24.0 Interior,18.32848,-66.967279,"[{'year': '2022', 'url': '/../docproveedores/Resultadomonitoria-San-Sebastian-Bilingual-School-2023-1.pdf'}]"
Centro Educativo Paraíso Infantil INC.,(787) 890-1059,Carretera 459 km 7.7 Bo. Ceiba Alta,18.527165,-69.796688,"[{'year': '2022', 'url': '/../docproveedores/Resultadomonitoria-Paraiso-Infantil-2023-1.pdf'}]"
"Centro de Cuido MD, LLC",787-576-1765,Bo. Quebrada carr. 152 km 7.8 Barranquitas,18.485823,-67.096816,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Centro de Cuido MD LLC 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-del-Centro-de-Cuidado-MD.LLC_-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Maestra Diana MD LL.pdf'}]"
"Ángel De La Guarda, Inc",(787) 280-6524,Carretera 111 Int. 421 Bo. Hato Arriba,18.459224,-69.944705,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Angel de Guarda 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/INF-RESULTADOS-DE-MONITORIA-ANGEL-DE-LA-GUARDA-20-12-22-1.pdf'}]"
Flor de Loto Montessori,939-235-1439,Calle Atocha Esquina Victoria #87,18.015003,-66.613914,"[{'year': '2022', 'url': '/../docproveedores/RESULTADOS-MONITORIA-DE-SALUD-Y-SEGURIDAD-Flor-de-Loto-Montessori-1.pdf'}]"
Colorin Colorado,787-918-8711,Ave. Winston Churchill #285 Urb. El Señorial,18.364427,-66.058774,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Colorin Colorado 2021.pdf'}, {'year': '2023', 'url': '/../docproveedores/RESULTADOS-MONITORIA-DE-SALUD-Y-SEGURIDAD-COLORIN-COLORADO-ENERO-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Colorin Colorado.pdf'}]"
Mundo Infantil INC.,(787)832-7311,Avenida Teresa Journet #650 Mayaguez,18.404772,-66.166257,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Mundo Infantil 2021- Mayaguez.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-  Mundo Infantil 2022- Mayaguez.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Mundo-Infantil-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/01-2024 Mundo Infantil.pdf'}]"
Centro Desarrollo Infantil AEIOU,787-782-7408 / 787-900-4884,204 Urb. Villa Caparra carr # 2 Guaynabo,18.40464,-66.11429,"[{'year': '2023', 'url': '/../docproveedores/RESULTADOS-MONITORIA-DE-SALUD-Y-SEGURIDAD-CENTRO-DESARROLLO-AEIOU-ENERO-2023-2.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-CENTRO DE DESARROLLO INFANTIL AEIOU.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Centrode_Desarrollo_Infantil_AEIOU.pdf'}]"
Pre Escolar San Juan Evangelista,787-781-5325,Urb. Torrimar J5 calle Churchill Hill,18.386688,-66.110749,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Preescolar San Juan Evangelista 2021.pdf'}, {'year': '2023', 'url': '/../docproveedores/RESULTADOS-MONITORIA-DE-SALUD-Y-SEGURIDAD-SAN-JUAN-EVANGELISTA-ENERO-2023-1.pdf'}]"
Municipio de Rincón - Rincón Infantil,(787) 823-7888,Carretera 429 km 2.2 Bo. Barrero,18.302861,-67.236993,"[{'year': '2022', 'url': '/../docproveedores/Resultado-  Rincon Infantil-Mun. de Rincón 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Municipio-de-Rincon-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/01-2024 Municipio de Rincon  Rincon Infantil.pdf'}]"
Centro de Desarrollo Deportivo y Educativo,(787) 818-3450,Calle Ernesto Caban Esquina 110 Barrio Pueblo,18.39065,-67.114709,"[{'year': '2022', 'url': '/../docproveedores/Resultado- Deportivo y Educativo DEDI 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-DEDI-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/01-24 DEDI.pdf'}]"
ABC Huellitas INC.,787554-2012,Carretera 108 km 3.2 Sector Pitillo,18.233821,-67.140941,"[{'year': '2021', 'url': '/../docproveedores/Resultado- ABC Hueliitas 2021-Mayaguez.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- ABC Huellitas 2022- Mayaguez.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-ABC-Huellitas-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-ABC HUELLITAS DAY CARE CENTER.pdf'}]"
Municipio de Isabela - Pequeño Saltarines,(787)872-2100 ext. 4121,Calle Barbosa Edifico #57 Isabela Pueblo,18.50051,-67.022302,"[{'year': '2021', 'url': '/../docproveedores/Resultado-Mun. de Isabela- Pequeños Saltarines 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-Mun. de Isabela- Pequeños Saltarines 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Municipio-de-Isabela-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/01-2024 Municipio de Isabela Pequeños Saltarines.pdf'}]"
AYANI - Aguadilla,787-819-8009,Carr. # 2 Km. 120.7 Caimital Alto Aguadilla,18.42745,-67.15407,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Ayani Aguadilla 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Ayani Aguadilla 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-Resultados-AYANI-Aguadilla-1.pdf'}]"
Regalos de Amor,787-849-1233,Calle Comercio # 35 Urb. Verdúm Hormigueros,18.413547,-66.092067,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Regalos de Amor- Hormigueros 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Regalos-de-Amor.pdf'}]"
"Academia El Principito, Inc.",(787) 849-4141,"José A. Mullet # 3 Hormigueros, P.R. 00660",18.139988,-67.127922,"[{'year': '2021', 'url': '/../docproveedores/Resultado- El Principito 2021 Hormigueros.pdf'}, {'year': '2023', 'url': '/../docproveedores/INF-RESULTADOS-DE-MONITORIA-EL-PRINCIPITO-07-02-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/RESULTADOS DE MONITORIA EL PRINCIPITO (7-FEB-2024) CORREGIDO.pdf'}]"
Dulces Sueños,787-828-0923,Sector Santa Clara carr 14 km 3.5 Jayuya,18.217328,-66.602835,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Mun. Jayuya- Dulces Sueños 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-  Mun Jayuya Dulces Sueños 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-del-Centro-Dulces-Suenos-Jayuya-2023-1.pdf'}]"
Municipio de Aguada - Pasitos,787868-8212,Bo. Piedras Blancas Carretera 411 km 1 Interior,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Mun. de Aguada Pasitos 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-Municipio-de-Aguada-2023-2.pdf'}, {'year': '2024', 'url': '/../docproveedores/02-2024 Municipio de Aguada.pdf'}]"
Red de Hogares Aguada,(787) 868-8212,Aguada,0,0,"[{'year': '2022', 'url': '/../docproveedores/Resultado- Mun. de Aguada Pasitos 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultadomonitoria-HCD-Luz-I-Morales-Alers-Red-Aguada-2023-1.pdf'}]"
Municipio de Hormigueros - Valle Infantil,(787) 849-4141,"Carretera 344 2.4 Int. Sector Bracero Carretera Nueva Hormigueros, P.R. 00660",0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Valle Infantil Mun. Hormigueros 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Valle Infantil Mun. Hormigueros 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/INF-RESULTADOS-MONITORIA-MUN-HORMIGUEROS-VALLE-INFANTIL-12-02-23-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/RESULTADOS DE MONITORIA VALLE INFANTIL (13-FEB-2024).pdf'}]"
Mis Primeros Pasos,787-839-3500 ext. 391,Bo. Pitahaya sector cuatro calles carr 3 Int 753 Arroyo,18.376282,-65.803356,"[{'year': '2021', 'url': '/../docproveedores/Resultado - Mis Primeros Pasos Mun. Arroyo  2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Mis Primeros Pasos  Mun. Arroyo Febrero 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-del-Centro-Mis-Primeros-Pasos-2023-1.pdf'}]"
Semillitas de Amor,787-806-8337,53 Calle Ernesto Ramos Antonini Mayagüez,18.200952,-67.143185,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-Semillitas-de-Amor.pdf'}]"
"Gotitas de Amor, Inc",787-284-1414,Urb. Perla del Sur Calle Comparza 2508 Ponce,17.996791,-66.624947,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Gotitas de Amor 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado-  Gotitas de Amor 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-Gotitas-de-Amor-Inc.-2023-1.pdf'}]"
CCD Arrullo Maternal,939-257-2377,Carr 155 km 25.8 salida a Coamo Orocovis,18.21602,-66.39569,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Arrullo Maternal 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado - Arrullo maternal 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-2023-Arrullo-Maternal-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024 ArrulloMaternal.pdf'}]"
Municipio Sabana Grande Aurea Esther Negrón,(787) 873-5247,"Avenida 5 de diciembre # 151 Sabana Grande, P.R. 00637",18.079505,-66.97343,"[{'year': '2023', 'url': '/../docproveedores/INF-RESULTADOS-DE-MONITORIA-MUN-SABANA-GRANDE-AEN-27-02-23-1.pdf'}]"
Centro Santa Maria Virgen,787-235-9209,Bda. Clausell Calle Central #15 Ponce,18.011376,-66.629833,"[{'year': '2022', 'url': '/../docproveedores/Resultado-  Santa Maria SSEI de Ponce 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-de-Santa-maria-Virgen-Care-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-Santa Maria Virgen SSEI.pdf'}]"
"Cinderella Nursey Day Care Center, Inc.",(787) 834-3770,"Calle Coqui #720 Miradero Gardens, Mayaguez",18.225639,-67.148035,"[{'year': '2023', 'url': '/../docproveedores/INF-RESULTADOS-DE-MONITORIA-CINDERELLA-28-02-23-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024 CINDERELLA (05-03-2024).pdf'}]"
Vicenta Rodriguez Rodriguez,787-512-2688,Bo. San Antón calle Sergio Collazo 235,18.000525,-66.603858,"[{'year': '2021', 'url': '/../docproveedores/Resultado-  Vicenta Rodriguez 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- Vicenta Rodríguez 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-Vicenta-Rodriguez-Rodriguez-2023-1.pdf'}]"
HDC Marisol Echevarría Echevarría,939-639-8088,Aguada,0,0,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-HCD-Marisol-Echevarria-Echevarria.pdf'}, {'year': '2022', 'url': '/../docproveedores/HCD MARISOL ECHEVARRIA 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/HCD MARISOL ECHEVARRIA 2023.pdf'}, {'year': '2024', 'url': '/../docproveedores/02-2024 Red Aguada HCD Marisol Echevarria Echevarria.pdf'}]"
Jardín de Párvulos,787-892-4920,Carr. #329 Km/ 1.9 Minillas Valle San German,0,0,"[{'year': '2021', 'url': '/../docproveedores/Resultado-Jardin de Parvulos PR Special  2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-Jardin-de-Parvulos.pdf'}]"
Diversión y Enseñanza,787-841-2068,Ave. Muñoz Rivera 1587 Ponce,18.00596,-66.620466,"[{'year': '2022', 'url': '/../docproveedores/REPORTE-DIVERSION-Y-ENSENANZA.pdf'}]"
Asturias Little School and Nursery,787-776-3844,Villa Fontana vía Emilia CL-5,18.400531,-65.967399,"[{'year': '2023', 'url': '/../docproveedores/ASTURIAS-2023-1.pdf'}]"
Esc. Maternal Angeles Pastor,(787) 858-2300 / (787) 590-1332,Ave. Trío Vegabajeño Esq. Paseo Casimiro Ramos,18.442419,-66.384216,"[{'year': '2022', 'url': '/../docproveedores/Resultado- Escuela Angeles Pastor Vega Baja 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/MATERNAL-ANGELES-PASTOR-RESULTADOS-MONITORIA-DE-SALUD-Y-SEGURIDAD-1.pdf'}]"
Castillo Infantil,787-255-4550,Carr. # 311 Km. 0.6 Sabana Alta Cabo Rojo,18.119034, -67.157861,"[{'year': '2021', 'url': '/../docproveedores/REPORTE-Castillo-Infantil-Mun.-de-Cabo-Rojo.pdf'}]"
Wonder Kids Center,(787) 9518691,"Carretera 368 Int. 2.1 Barrio Machuchal Sabana Grande, P.R. 00637",18.065377,-66.932423,"[{'year': '2023', 'url': '/../docproveedores/INF-RESULTADOS-DE-MONITORIA-WONDER-KIDS-CENTER-15-03-23-1.pdf'}]"
My Little College,787-553-7930,Bo. Romero carretera 149 km 62.9 Villalba,18.132649,-66.505255,"[{'year': '2021', 'url': '/../docproveedores/Resultado- My Little College 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/Resultado- My Little college 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-de-Resultados-de-Hallazgos-del-Centro-Little-College-2023-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024-My Little College.pdf'}]"
Lion King,787-826-0580,Carr. # 109 Km 1.3 Sector Pozo Hondo Añasco,18.279281,-67.145969,"[{'year': '2021', 'url': '/../docproveedores/Resultado- Lion King 2021.pdf'}, {'year': '2022', 'url': '/../docproveedores/REPORTE-CCD-Lion-King-Mun.-Anasco.pdf'}, {'year': '2023', 'url': '/../docproveedores/Resultado -Lion King Mun. Añasco 2023.pdf'}]"
"Little Paradise School and Day Care, Inc.",(787) 818-0000,"Carretera 111 Km 6.3 Barrio Voladoras Moca, P.R. 00676",18.386696,-67.096514,"[{'year': '2022', 'url': '/../docproveedores/Resultado-Little Paradise 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/INF-RESULTADOS-DE-MONITORIA-LITTLE-PARADISE-20-03-23-1.pdf'}, {'year': '2024', 'url': '/../docproveedores/2024 LITTLE PARADISE (20-03-2024).pdf'}]"
Centro Cuidado Amor 2,939-238-6468,Bo. Quebradillas carr 152 km 3.9,18.201013,-66.276264,"[{'year': '2022', 'url': '/../docproveedores/Resultado- Cuidado Amor 2 2022.pdf'}, {'year': '2023', 'url': '/../docproveedores/Informe-sobre-los-resultados-Salud-y-Seguridad-Centro-Cuidado-AMor-2-2023-1.pdf'}]"
